frame,label,mean_Cy3,mean_GFP,mean_ratio_Cy3/GFP,mean_ratio_GFP/Cy3,std_Cy3,std_GFP,std_ratio_Cy3/GFP,std_ratio_GFP/Cy3,Y,X,log_mean_ratio_GFP/Cy3
100,9815,977.5650557619999,590.847583643,1.65637717104,0.71007963479,361.801590308,37.4222242245,0.609619119811,0.310419828854,5671.0,8337.5,-0.34237815356037005
100,9816,315.61171366599996,605.273318872,0.523666959416,1.9416432534,34.200870736,37.4691648156,0.0670916397869,0.253224365417,5673.0,376.5,0.6635346523761884
100,9817,333.228571429,577.568707483,0.57855654006,1.76719143556,46.8322756314,34.1241486953,0.0858029713789,0.265653884089,5671.5,3510.0,0.5693915267788444
100,9818,2372.41717791,620.7004089980001,3.7752993277,0.36946236765100005,1168.95276389,41.9268183624,1.77294756055,0.261213496473,5672.0,8463.0,-0.9957063904626087
100,9819,557.3580419580001,586.972027972,0.951031988598,1.1292861378299999,136.233758081,32.4913638996,0.23338072065200002,0.328354896776,5676.5,2310.5,0.12158569666108004
100,9820,267.812550937,1263.9005705,0.25459574902,4.737653026519999,19.6080769146,540.302121911,0.10692969957699999,2.04129460052,5674.5,4022.0,1.5555418709992759
100,9821,1216.59728507,616.285067873,1.97086591823,0.574955314332,388.630417001,38.504845284299996,0.61043842202,0.23789140130199998,5675.5,1291.0,-0.5534629554099093
100,9822,434.190672154,588.871056241,0.738271339456,1.44074806532,106.583484133,35.6917891463,0.180136881942,0.36247462181199996,5674.0,1616.0,0.36516246850534906
100,9823,700.495339547,575.029294274,1.21312571539,1.04609512892,334.748835101,25.3822273271,0.5677403393,0.502076072737,5673.5,2969.5,0.045064306937656576
100,9824,263.828674482,1358.66275924,0.21612185803000003,5.17202495544,21.7025437243,425.026945385,0.0750821013883,1.6417074960799998,5671.5,5581.5,1.6432642860023787
100,9825,995.15282392,590.435215947,1.6804956040999999,0.766536343887,471.987808736,35.8289117795,0.784682132676,0.40348120134300003,5674.0,6258.5,-0.26587316641665093
100,9826,615.405189621,742.45508982,0.8260006288070001,1.2571242389,125.666595826,60.649186568199994,0.146161765713,0.270696203096,5675.0,2148.0,0.2288267623532697
100,9827,263.52486187799997,859.7127071819999,0.32090111661299997,3.27657944707,21.806980751799998,187.801968417,0.0721366891357,0.732352891657,5676.0,4628.5,1.1868000267450316
100,9828,266.055045872,1270.42201835,0.24345281055100002,4.797722535909999,22.2158335096,499.52983103300005,0.09378093444539999,1.9030119034,5677.0,8253.0,1.5681413336311207
100,9829,279.39044289,675.382284382,0.41758255040299996,2.4277222723099996,24.2405918989,77.32328985939999,0.0488079090277,0.286229878987,5675.5,8412.5,0.8869534812799517
100,9830,761.0645933010001,927.821770335,0.7848152010320001,1.4127728892500002,345.01100896400004,216.228974539,0.22991678599800003,0.490055011418,5676.0,3363.0,0.3455543613077324
100,9831,429.10143198099996,581.933174224,0.738248832898,1.4892015315,132.92907460799998,35.2709975336,0.227351822654,0.451828964956,5678.5,5122.5,0.39824009142040845
100,9832,574.538020086,599.218077475,0.96008045579,1.1212400307700001,143.579147697,34.0363307502,0.239371736065,0.331715800969,5677.0,551.5,0.11443524317631433
